published_date,username,comment,like_count,reply_count,reply_to_user,reply_to_comment,video_id,clean,sentiment
2024-06-14T14:03:04Z,@sartikamuli8494,Ancika orang yg ikhlas menerima masalalu dilan dan ancika wanita yg sangat menghargai masa kini (menjadi istri dilan),37,0,-,-,_s4AOdH2OUs,ancika orang yg ikhlas terima masalalu dil ancika wanita yg harga istri dil,Neutral
2024-06-14T13:56:18Z,@hairularifin9553,"jatoh nya kek film parodi gak sih, jadi gak kaya hambar gitu, file nya gak dapet",0,0,-,-,_s4AOdH2OUs,jatoh nya kek film parodi gak sih gak kaya hambar gitu file nya gak dapet,Neutral
2024-06-14T12:40:10Z,@dhaniaidan1496,tolong jgn izinkan mereka ikut reuni ya😂,1,0,-,-,_s4AOdH2OUs,tolong jgn izin reuni ya,Neutral
2024-06-14T11:28:24Z,@Youtube_jamin,Zee cakep bner,0,0,-,-,_s4AOdH2OUs,zee cakep bner,Neutral
2024-06-14T10:51:12Z,@angkergaming7597,Dilan milea nya gak cocok banget 🤣🤣 lawak,1,0,-,-,_s4AOdH2OUs,dil milea nya gak cocok banget lawak,Neutral
2024-06-14T06:28:26Z,@pieterbudiarta5973,"Cantik ancikalah 😂, kan mileanya kw 2 doang 😂",0,0,-,-,_s4AOdH2OUs,cantik ancikalah mileanya kw doang,Neutral
2024-06-14T04:01:32Z,@synth712,Jelek narasinya.. Yg film sebelumnya bagus,0,0,-,-,_s4AOdH2OUs,jelek narasi yg film bagus,Neutral
2024-06-14T03:33:43Z,@akilmupy90,"Sebagian kaum terjebak seolah menikah berarti menguasai, merenggut, mengekang, membelenggu, mnghapus , membenamkan sejarah satu sama lain, padahal bukan ituh!!",1,0,-,-,_s4AOdH2OUs,kaum jebak meni kuasa renggut ekang belenggu mnghapus benam sejarah ituh,Neutral
2024-06-13T22:56:58Z,@KepekIdiot,Andai saja masih diperanin Iqbal..mngkin lebih menghayati..,0,0,-,-,_s4AOdH2OUs,andai diperanin iqbalmngkin hayati,Neutral
2024-06-13T18:48:27Z,@santososetiyaningsih2249,Punya Dilan..... Awesome,0,0,-,-,_s4AOdH2OUs,dil awesome,Positive
2024-06-13T18:24:02Z,@andisiyahriyanto8535,Pemerannya beda... kerasa beda aja,0,0,-,-,_s4AOdH2OUs,per beda rasa beda aja,Neutral
2024-06-13T18:05:33Z,@Prayudha88,"Milea jdi bule, bule yg cowo dipanggil kang.mantap",0,0,-,-,_s4AOdH2OUs,milea jdi bule bule yg cowo panggil kangmantap,Neutral
2024-06-13T17:51:20Z,@ravennoob9624,Ini film dilan versi lain??,0,0,-,-,_s4AOdH2OUs,film dil versi,Neutral
2024-06-13T17:43:19Z,@ananda2886,Kenapa pemainnya harus diganti ya? Bukannya jelek ya aktor ini cuma ya😅 kalau mau ganti aktor yg beda generasi kek.,1,0,-,-,_s4AOdH2OUs,main ganti ya jelek ya aktor ya ganti aktor yg beda generasi kek,Positive
2024-06-13T17:38:07Z,@sunflobungamatahari4402,"No  ....  realita tak semudah Pidi Baiq menuliskan kalimat akhir Ancika  ... sekali-kali tidak. 
Tapi mungkin memang bagi banyak orang memang semudah itu  ...",1,0,-,-,_s4AOdH2OUs,no realita mudah pidi baiq tulis kalimat ancika sekalikali orang mudah,Neutral
2024-06-13T07:38:33Z,@arihrp6370,Agak aneh nontonya,0,0,-,-,_s4AOdH2OUs,aneh nontonya,Neutral
2024-06-13T03:37:17Z,@acacoree,Ngapain Anchika mau mempermasalahkan Milea. Toh suami nya Milea aja gak mempermasalahkan Lia pernah sama Dilan. Keliatan karakter suami nya Lia itu patut di acungi jempol,1,0,-,-,_s4AOdH2OUs,ngapain anchika masalah milea suami nya milea aja gak masalah lia dil liat karakter suami nya lia patut acung jempol,Neutral
2024-06-12T14:34:01Z,@Kza_cllctn,Liat di netflix ya?,1,0,-,-,_s4AOdH2OUs,liat netflix ya,Neutral
2024-06-12T09:27:40Z,@suryobarnoto8266,Emang kenapa DiLan sama MiLea putusan,0,0,-,-,_s4AOdH2OUs,emang dil milea putus,Neutral
2024-06-12T09:26:45Z,@FaithLNBong,Binggung di dunia asli mereka udah pcr blm y,1,0,-,-,_s4AOdH2OUs,binggung dunia asli udah pcr blm y,Neutral
2024-06-12T04:47:38Z,@alexanderlim4124,"Sejarah mungkin terulang kembali, arbani bilang dia chika (zee) istrinya, rafi ahmad sendiri bilang nagita slavina istrinya ketika akting",2,0,-,-,_s4AOdH2OUs,sejarah ulang arbani bilang chika zee istri rafi ahmad bilang nagita slavina istri akting,Neutral
2024-06-12T02:08:14Z,@PanjulUdin,Dilan yg msih ada dlm fikiran ku cuman iqbal😞,0,0,-,-,_s4AOdH2OUs,dil yg msih dlm fikiran ku cuman iqbal,Neutral
2024-06-12T01:23:11Z,@zamrotuljannah55,Semangat selalu zee gua liat fideo Lo 3 keli berturut turut gak pernah bosen semangat ya ❤❤❤❤❤❤,5,0,-,-,_s4AOdH2OUs,semangat zee gua liat fideo lo keli gak bosen semangat ya,Neutral
2024-06-11T16:30:53Z,@CeritaBebby0701,Jauh banget yg jdi milea nya ga sesuai karakter. Maksain 😭🙏🏻,0,0,-,-,_s4AOdH2OUs,banget yg jdi milea nya ga sesuai karakter maksain,Neutral
2024-06-11T13:39:23Z,@birdoutofcage7,"""Meskipun Lia wanita yang tak akan bisa saya tandingi.."" muatamuuuu Zee zee 😂😂😂😂 kamu tu cuantiiiiiik buangetttt lho ndukkk",0,0,-,-,_s4AOdH2OUs,lia wanita tanding muatamuuuu zee zee tu cuantiiiiiik buangetttt lho ndukkk,Neutral
2024-06-10T23:11:02Z,@seaaaaaaraa,Tadi di kaca ada siapa 🗿🗿🗿🗿🗿🗿🗿,0,0,-,-,_s4AOdH2OUs,kaca,Neutral
2024-06-10T15:02:37Z,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,110,6,-,-,_s4AOdH2OUs,gin kang hardinya ganteng wkwkkwwk,Neutral
2024-06-15T13:37:58Z,@Adli_RS,bukan andovi ya 😂,8,-,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,_s4AOdH2OUs,andovi ya,Neutral
2024-06-15T13:54:48Z,@MarfaUmi,​@Adli_RSIya wkwwk,3,-,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,_s4AOdH2OUs,adlirsiya wkwwk,Neutral
2024-06-20T16:28:06Z,@ajieprasetyo5635,setujuuu,1,-,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,_s4AOdH2OUs,setujuuu,Neutral
2024-09-02T09:30:39Z,@abimanyu7206,Marcell Darwin kan ya?,0,-,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,_s4AOdH2OUs,marcell darwin ya,Neutral
2024-10-21T17:00:29Z,@rimbaranu4074,Andovi apaan mukanya keliatan gk bener apalagi yg pas ngomong saritem kyk om om mesum d belakang cewe tukang maen perempuan,0,-,@MarfaUmi,Nah gini dong Kang Hardinya ganteng wkwkkwwk,_s4AOdH2OUs,andovi muka liat gk bener yg pas ngomong saritem kyk om om mesum d cewe tukang maen perempuan,Neutral
2024-06-10T04:14:13Z,@laillyfilm,Untung aja. Pemainnya ganti smua. Jdi gk mewek bgt. Mskipun gk nnton. Dan gamau nnton. Cuplikannya bkin nyesek sih. Mana jaket  dilan versi iqbal jg gada kan. Untung aja cm cerita fiksi,1,0,-,-,_s4AOdH2OUs,untung aja main ganti smua jdi gk mewek bgt mskipun gk nnton gamau nnton cuplik bkin nyesek sih jaket dil versi iqbal jg gada untung aja cm cerita fiksi,Positive
2024-06-10T02:58:21Z,@exploreaja6009,"Aktor yang dulu kalo meranin ini saya yakin
Penonton menangis 😭 
Tapi ini juga pemainnya keren juga",1,0,-,-,_s4AOdH2OUs,aktor kalo meranin tonton menang main keren,Positive
2024-06-09T12:48:34Z,@DavidFelix-fq8ct,Oang Hardi yang mana dah,1,0,-,-,_s4AOdH2OUs,oang hardi dah,Neutral
2024-06-09T00:05:30Z,@ChristineBosawerTitin,Pehh ke ngenekibkebacot into 0,0,0,-,-,_s4AOdH2OUs,pehh ngenekibkebacot into,Neutral
2024-06-08T20:57:38Z,@LIN_LIN06,"Melea memang punya masalalu.. 
Tapi saya punya dilan 

ancika❤😘☺😁",2,0,-,-,_s4AOdH2OUs,melea masalalu dil ancika,Neutral
2024-06-08T20:42:19Z,@mariama4585,"Dylan menunjukkan milea adalah masa lalunya dan ancika adalah masa depannya.. Kalau sdh begitu, secantik apapun masa lalu, tdk akan membuat cemburu..",92,0,-,-,_s4AOdH2OUs,dylan milea lalu ancika depan sdh cantik apa tdk cemburu,Neutral
2024-06-08T19:12:19Z,@aderizkyputrii,"indah bgt scene ini. dialog, mimik, dan narasinya dalam sekali❤",5,2,-,-,_s4AOdH2OUs,indah bgt scene dialog mimik narasi,Neutral
2024-06-16T02:00:05Z,@unyone07,"Tapi aku lihat mimik milea seperti ada kecemburuan.
Senyum tipis mata redup.",0,-,@aderizkyputrii,"indah bgt scene ini. dialog, mimik, dan narasinya dalam sekali❤",_s4AOdH2OUs,lihat mimik milea cemburu senyum tipis mata redup,Neutral
2024-06-16T02:02:17Z,@unyone07,"Tapi aku lihat mimik milea ada kecemburuan,senyum tipis mata redup,terus nengok ke belakng ketika sudah jalan,artinya dia kepo apakah dilan masih melihatnya,atau karna dia ingat dengan masalalunya.",0,-,@aderizkyputrii,"indah bgt scene ini. dialog, mimik, dan narasinya dalam sekali❤",_s4AOdH2OUs,lihat mimik milea kecemburuansenyum tipis mata redupterus nengok belakng jalanartinya kepo dil melihatnyaatau karna masalalunya,Neutral
2024-06-08T11:04:23Z,@lathifarizqiandhary8927,"Ini gaya nengok celingak celinguknya nya milea, persis kayak vanesha ya? 😅",1,0,-,-,_s4AOdH2OUs,gaya nengok cingak celinguk nya milea persis kayak vanesha ya,Neutral
2024-06-08T09:59:18Z,@TayLor_21-P,Kayak aneh aja film dilan kalau bukan vanesaa dan Iqbal yang meranin wkwk,0,0,-,-,_s4AOdH2OUs,kayak aneh aja film dil vanesaa iqbal meranin wkwk,Neutral
2024-06-07T13:20:05Z,@thediannna,It's kinda sad too when ourselves yg berusaha ngg punya masa lalu bakal ketemu sm yang kebalikannya :(,1,0,-,-,_s4AOdH2OUs,its kinda sad too when ourselves yg usaha ngg ketemu sm balik,Negative
2024-06-07T09:16:26Z,@trims7733,Ini dilan milea pemain nya diganti atau emg konsepnya beda orang si ?,0,1,-,-,_s4AOdH2OUs,dil milea main nya ganti emg konsep beda orang si,Positive
2024-06-08T11:02:02Z,@lathifarizqiandhary8927,"Konsepnya versi udah pada gede, ga bocil lagi.",2,-,@trims7733,Ini dilan milea pemain nya diganti atau emg konsepnya beda orang si ?,_s4AOdH2OUs,konsep versi udah gede ga bocil,Neutral
2024-06-07T08:24:02Z,@tasyanurismaya6004,Keinget scene mereka yang masih SMA itu tuhh😢😢,2,0,-,-,_s4AOdH2OUs,keinget scene sma tuhh,Neutral
2024-06-07T07:22:44Z,@faujiritonga0105,😂taikjk,1,0,-,-,_s4AOdH2OUs,taikjk,Neutral
2024-06-07T04:51:27Z,@itsme_melz021,"Ttp aja Iqbal yg cocok jdi dilan , dan vanesha yg cocok jdi milea 😊",0,1,-,-,_s4AOdH2OUs,ttp aja iqbal yg cocok jdi dil vanesha yg cocok jdi milea,Neutral
2024-06-11T11:39:32Z,@dollyputrapratama7479,Kalo dulu yang jadi dilan nya Arbani dan dilan yng skrng si Ikbal lu bilang cocok yang mana ?,0,-,@itsme_melz021,"Ttp aja Iqbal yg cocok jdi dilan , dan vanesha yg cocok jdi milea 😊",_s4AOdH2OUs,kalo dil nya arbani dil yng skrng si ikbal lu bilang cocok,Neutral
2024-06-07T01:42:34Z,@MiaMia-wo8cf,mencoba dengerin percakapan ini tanpa melihat visualnya.... cukup membayangkan iqbaal dan stevi ketemu vanesha dan andovi.... ternyata feelnya lebih ngena dihati ketimbang langsung melihat visualnya,2,0,-,-,_s4AOdH2OUs,coba dengerin cakap visual bayang iqbaal stevi ketemu vanesha andovi feelnya ngena hati ketimbang langsung visual,Neutral
2024-06-06T19:54:16Z,@BobbyCahyadi-dj4qr,"Gua ga munafik, kerenan peran dilan itu ikbal",1,0,-,-,_s4AOdH2OUs,gua ga munafik keren peran dil ikbal,Neutral
2024-06-06T18:05:59Z,@CorneliusSatriaKH,"Smart Detail, ketika millea nengok ke belakang sebentar",2,1,-,-,_s4AOdH2OUs,smart detail millea nengok sebentar,Positive
2024-06-10T02:51:14Z,@Cadux007,milea nya belum ridho .....😂😂😂,1,-,@CorneliusSatriaKH,"Smart Detail, ketika millea nengok ke belakang sebentar",_s4AOdH2OUs,milea nya ridho,Neutral
2024-06-06T17:56:44Z,@Tinkerbelgemoy,Pas monolog kok rada kureng😢 padal vanes dl kiyowo bgt cara ngemengnya. Tp ttp dukung film indonesia,2,0,-,-,_s4AOdH2OUs,pas monolog rada reng padal vanes dl kiyowo bgt ngemengnya tp ttp dukung film indonesia,Neutral
2024-06-06T15:48:40Z,@MYNAMENIA_,kalo nonton ataupun baca dilan milea jadi pngin nangis,3,0,-,-,_s4AOdH2OUs,kalo nonton baca dil milea pngin nang,Neutral
2024-06-06T11:58:42Z,@ZehanShapira-rj1oq,beda pemainnya jd bingung,0,0,-,-,_s4AOdH2OUs,beda main jd bingung,Positive
2024-06-06T08:11:04Z,@UlfaZuhro,Sumpah bagusan dilan yg ini kataku,1,0,-,-,_s4AOdH2OUs,sumpah bagus dil yg kata,Neutral
2024-06-06T04:21:37Z,@yusufwidayanto1463,Aktingnya kaku,0,0,-,-,_s4AOdH2OUs,akting kaku,Neutral
2024-06-06T03:54:37Z,@vienellaks2038,kenapa milea nya ganti,0,0,-,-,_s4AOdH2OUs,milea nya ganti,Neutral
2024-06-06T02:55:25Z,@tipsemakmilenial9119,Yg lain bayangin Iqbal sama vanessa. Gw ngebayangin pidi baiq 😅,1,0,-,-,_s4AOdH2OUs,yg bayangin iqbal vanessa gw ngebayangin pidi baiq,Neutral
2024-06-06T02:37:37Z,@rrrlyyy1919,Kok gua yg malu ya mereka peranin milea dan dilan yg baru 😂,0,1,-,-,_s4AOdH2OUs,gua yg malu ya peranin milea dil yg,Neutral
2024-06-11T11:38:31Z,@dollyputrapratama7479,Malu ?,1,-,@rrrlyyy1919,Kok gua yg malu ya mereka peranin milea dan dilan yg baru 😂,_s4AOdH2OUs,malu,Neutral
2024-06-06T01:16:18Z,@achmadsubhan8655,Cakep nih prinsip nya Ancika..,3,0,-,-,_s4AOdH2OUs,cakep nih prinsip nya ancika,Neutral
2024-06-05T22:40:20Z,@apangramadan,dia bukan milea dan dia bukan dilan🤣,0,0,-,-,_s4AOdH2OUs,milea dil,Neutral
2024-06-05T15:25:17Z,@agusagusbisri8115,Gak lawan ya filem dilan jugak,1,0,-,-,_s4AOdH2OUs,gak lawan ya filem dil jugak,Neutral
2024-06-05T14:09:55Z,@seteteskisahdanmotivai_4780,Yang sekarang bersamamu adalah masa depanmu ❤,3,0,-,-,_s4AOdH2OUs,sama depan,Neutral
2024-06-05T11:26:59Z,@rahmacimit,Milea sma dilannya ganti ya,0,0,-,-,_s4AOdH2OUs,milea sma dil ganti ya,Neutral
2024-06-05T09:27:59Z,@mamifrendly,Yu pada gbisa ap pas kata kita bagus film ny yu jangan bikin potek hadeuhhhh bkin potek kaya kebijakan pemerintah yg skrg bkin bete,0,0,-,-,_s4AOdH2OUs,yu gbisa ap pas bagus film ny yu bikin potek hadeuhhhh bkin potek kaya bijak perintah yg skrg bkin bete,Neutral
2024-06-05T09:25:32Z,@mamifrendly,Kkkaaaaannnnn ini cuma film yyyyyaaaaaa buatan woyyyyyy apa si kalian bkin orang patah hati dunia nyata patah hati kalian bkin patah juga tau g si yu padaaaaaaaaaa ngapa drakor laku bgt smpe ada cinta sampe kehidupan selanjutnya tu cwo masih cinta wlw cwe nya g inget ini indonesia bkin bginian maaf no dlu,0,0,-,-,_s4AOdH2OUs,kkkaaaaannnnn film yyyyyaaaaaa buat woyyyyyy si bkin orang patah hati dunia nyata patah hati bkin patah tau g si yu padaaaaaaaaaa ngapa drakor laku bgt smpe cinta sampe hidup tu cwo cinta wlw cwe nya g inget indonesia bkin bginian maaf no dlu,Neutral
2024-06-05T08:59:21Z,@olan_manurung244,WANITA YG HEBAT,2,0,-,-,_s4AOdH2OUs,wanita yg hebat,Neutral
2024-06-05T06:34:21Z,@m.alfurqan96,"Ad kurang disini Kok sidilan malah manggil kang heri ,biasanya dia manggil nya mas herdi dan ending mileanya diganti🗿",1,0,-,-,_s4AOdH2OUs,ad sidilan manggil kang heri manggil nya mas herdi ending mileanya ganti,Neutral
2024-06-05T06:30:33Z,@malingkorek2025,"Sing Penting udah Tau Rasane 🤭 Present and Future, Always With You",3,0,-,-,_s4AOdH2OUs,sing udah tau rasane present and future always with you,Neutral
2024-06-05T05:18:34Z,@febrianfirdaus1542,"UNTUNG GA AKTOR AWAL😂 , JDI GAK ADA RASA CEMBURU UNTUK PENONTON NYA😂😢",0,1,-,-,_s4AOdH2OUs,untung ga aktor jdi gak cemburu tonton nya,Neutral
2024-06-05T05:20:23Z,@febrianfirdaus1542,Dilan yg asli hanya untuk milea versi vanesha,0,-,@febrianfirdaus1542,"UNTUNG GA AKTOR AWAL😂 , JDI GAK ADA RASA CEMBURU UNTUK PENONTON NYA😂😢",_s4AOdH2OUs,dil yg asli milea versi vanesha,Neutral
2024-06-05T04:05:34Z,@ridhobontot2418,"Kamu nanye, Kamubertanya tanye",1,0,-,-,_s4AOdH2OUs,nanye kamubertanya tanye,Neutral
2024-06-05T03:19:02Z,@rolandputra888,Vibes nya udaah beda dan ga asik,0,0,-,-,_s4AOdH2OUs,vibes nya udaah beda ga asik,Neutral
2024-06-05T00:30:10Z,@tonirider8533,"Masa lalu mu punya mu, masa lalu ku punyaku..tapi masa depan  punya kita..",29,0,-,-,_s4AOdH2OUs,mu mu ku punyakutapi,Neutral
2024-06-05T00:29:45Z,@MuhammadMuhammad-xj8kd,Gambaran kesucian cinta Ancika yg tergambar DALAM BAJUNYA YG PUTIH BERSIH. menunjukkan cinta nya suci putih bersih hanya kepada dilan. Maka PANTAS MENDAPATKAN DILAN. tetapi milea sebab godaan sehingga kesucian cinta nya rusak runtuh sehingga tidak dapat mendapatkan bersanding dengan dilan; dan hal tsb tergambar dalam bajunya yang putih tetapi bercampur dengan coretan²an,14,0,-,-,_s4AOdH2OUs,gambar suci cinta ancika yg gambar baju yg putih bersih cinta nya suci putih bersih dil dil milea goda suci cinta nya rusak runtuh sanding dil tsb gambar baju putih campur coretanan,Neutral
2024-06-05T00:13:32Z,@ThinkerBell-lf5vv,Suami atau bini mesti bisa menerima+memahami masa lalu pasangannya & tak intervensi soal pribadinya jika tiada tanda menikung!,44,0,-,-,_s4AOdH2OUs,suami bini mesti menerimamemahami pasang intervensi pribadi tiada tanda tikung,Neutral
2024-06-04T23:39:45Z,@wearebandofficial585,"Dilan milea di real life nya, menikah kok...😁😁😁",2,0,-,-,_s4AOdH2OUs,dil milea real life nya meni,Positive
2024-06-04T21:35:50Z,@SalsaJung-n9e,Kasus 271T pun tetiba jadi 300T🤣,3,1,-,-,_s4AOdH2OUs,t tetiba t,Neutral
2024-06-06T02:37:46Z,@burningsocool9016,Anjay jadi 300 ngga tuh 😂,0,-,@SalsaJung-n9e,Kasus 271T pun tetiba jadi 300T🤣,_s4AOdH2OUs,anjay ngga tuh,Neutral
2024-06-04T16:09:51Z,@suryastar7,Berkelas 👍,2,0,-,-,_s4AOdH2OUs,kelas,Neutral
2024-06-04T13:13:25Z,@tantizzau5502,Hemmmm. Pada kenyataannya. Kalian gtw isi htinya. Wlaupun dia bersamamu 😅. Biarlah manjadi rahasia❤,4,1,-,-,_s4AOdH2OUs,hemmmm nyata gtw isi htinya wlaupun sama biar manjadi rahasia,Neutral
2024-06-07T23:38:11Z,@Stevaniezeal,"Iya 🤭 dia punya dilan bukan hati dilan, menerima keadaan karena dipaksa keadaan",0,-,@tantizzau5502,Hemmmm. Pada kenyataannya. Kalian gtw isi htinya. Wlaupun dia bersamamu 😅. Biarlah manjadi rahasia❤,_s4AOdH2OUs,iya dil hati dil terima paksa,Neutral
2024-06-04T10:01:59Z,@medisano2385,"Ga se hype Dilan yg di perankan iqbal ya
Dulu sampe full seminggu berturut” di bioskop
Vibes romansa nya berasa banget
Dilan seterusnya cmn buat sapi perah aja",0,0,-,-,_s4AOdH2OUs,ga hype dil yg peran iqbal ya sampe full minggu bioskop vibes romansa nya asa banget dil cmn sapi perah aja,Positive
2024-06-04T09:41:56Z,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,1319,6,-,-,_s4AOdH2OUs,haru milea dil wow wow,Positive
2024-06-14T14:32:19Z,@naofutabaki4866,"Keren banget pas ngomong gitu 😱😱😱
Ya ampun best banget 🫰",5,-,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,_s4AOdH2OUs,keren banget pas ngomong gitu ya ampun best banget,Positive
2024-06-14T15:50:52Z,@rositaagung2006,Enek makan dilan Mulu 2000 an kan,2,-,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,_s4AOdH2OUs,enek makan dil mulu an,Neutral
2024-06-26T08:57:19Z,@TamiTaminho,Mantul,1,-,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,_s4AOdH2OUs,mantul,Neutral
2024-06-26T15:06:58Z,@aitheaaithea4425,"Mnteppp kta2 ni ,, bguss msuk logika😅😅😅",1,-,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,_s4AOdH2OUs,mnteppp kta ni bguss msuk logika,Neutral
2025-02-15T15:48:13Z,@matzxyyy,Akhir dari kisah dilan😢,1,-,@rahanvjr245,Kata terakhir buat saya terharu. Milea memang punya masa lalu. Tapi saya punya dilan.. wow wow ❤❤❤❤,_s4AOdH2OUs,kisah dil,Neutral
2024-06-04T06:49:18Z,@nengamoy4398,"Bulan kmren aku di whsp,email sm cwo yg dlu pernh dkt...dia berkata aku ingin sperti dulu lagi sm km.
sedngkan fto dia sm wanita lain...
aku cuma jwb maaf gak bisa sprti dlu lg ,aku cuma masalalu km.....ehh malah cwo itu ngamuk😂",1,1,-,-,_s4AOdH2OUs,kmren whspemail sm cwo yg dlu pernh dktdia sperti sm km sedngkan fto sm wanita jwb maaf gak sprti dlu lg masalalu kmehh cwo ngamuk,Neutral
2024-06-08T10:58:11Z,@lathifarizqiandhary8927,"Sama kayak aku, mantan balik bilang masih sayang, dan mulai manggil sayang lagi. Gue ladenin. Eh bionya ngaku single. Taek lah ngapain manggil gue sayang tapi gue jadi pajangan doang kaga dianggep. Langsung gue tinggalin. Kesel gue anjir.",1,-,@nengamoy4398,"Bulan kmren aku di whsp,email sm cwo yg dlu pernh dkt...dia berkata aku ingin sperti dulu lagi sm km.
sedngkan fto dia sm wanita lain...
aku cuma jwb maaf gak bisa sprti dlu lg ,aku cuma masalalu km.....ehh malah cwo itu ngamuk😂",_s4AOdH2OUs,kayak mantan bilang sayang manggil sayang gue ladenin eh bionya ngaku single taek ngapain manggil gue sayang gue pajang doang kaga dianggep langsung gue tinggalin kesel gue anjir,Negative
2024-06-04T05:35:58Z,@minghui9365,Kl emg syg .dan gk pngaruh umur msh muda .mgkn mereka bs bersama.kl emg niat bsar..pisah kota jg hrsny saling merindukan saling kontek,2,0,-,-,_s4AOdH2OUs,kl emg syg gk pngaruh umur msh muda mgkn bs bersamakl emg niat bsarpisah kota jg hrsny rindu kontek,Neutral
2024-06-04T05:26:29Z,@hepyxiaomi0708,"Padahal aktornya cocok banget buat penggambaran dilan, tapi tetep dilan ya si iqbal ,padahal awal2 pada gak suka n ngoceh2 jangan Iqbal yang meranin, eh malah pada kecewa sekarang,bagusan Iqbal jadi dilan😂😂😂",0,0,-,-,_s4AOdH2OUs,aktor cocok banget gambar dil tetep dil ya si iqbal gak suka n ngoceh iqbal meranin eh kecewa sekarangbagusan iqbal dil,Neutral
2024-06-04T03:56:15Z,@Ry_Pandu,Ke nya melia gak terlalu cinta SMA suami nya ke nya milea nyesel,1,0,-,-,_s4AOdH2OUs,nya melia gak cinta sma suami nya nya milea nyesel,Neutral
2024-06-04T03:31:41Z,@Azazzazel,Gak cocok dilannya,0,0,-,-,_s4AOdH2OUs,gak cocok dil,Neutral
2024-06-04T01:49:28Z,@Narayanamasfaputri,Ga dpt vibes dilan milea soalnya beda pemerannya,0,0,-,-,_s4AOdH2OUs,ga dpt vibes dil milea beda per,Neutral
2024-06-04T01:05:34Z,@shintaria4259,Sama.. Pas sya nikah sya gak ada cemburu mantan nya suami sya dteng smpe nempel gtu tpi dia yg cemburu dengm sya aneh bukan,0,0,-,-,_s4AOdH2OUs,pas sya nikah sya gak cemburu mantan nya suami sya dteng smpe nempel gtu tpi yg cemburu dengm sya aneh,Neutral
2024-06-04T00:26:10Z,@bagusdwi6215,Zer cantik bgt,1,0,-,-,_s4AOdH2OUs,zer cantik bgt,Neutral
2024-06-04T00:18:20Z,@virizsue3034,"Kesannya kaya parodi
Udah terbiasa sama pemeran yang lama🤣",1,0,-,-,_s4AOdH2OUs,kesan kaya parodi udah biasa per,Neutral
2024-06-03T23:04:42Z,@bangyudiaditya9027,"Jgn bilang jika ada yng menyakitimu
Nanti orang itu akan hilang.",5,0,-,-,_s4AOdH2OUs,jgn bilang yng sakit orang hilang,Neutral
2024-06-03T18:48:29Z,@arindaarashi3823,"Kalau aku gak mau ketemu mantan pacar aku seumur hidup, kareja aku gak mau perasaan masa lalu kembali dan merusak perasaaan saya kepada orang yang bersama saya di masa depan. 
Saya tetap tidak yakin jika saya akan cuek dan tidak peduli pada mantan saya, karena itu saya harap saya tidak pernah lagi bertemu dg nya",1,3,-,-,_s4AOdH2OUs,gak ketemu mantan pacar umur hidup kareja gak asa rusak perasaaan orang cuek peduli mantan harap temu dg nya,Neutral
2024-06-04T10:02:27Z,@medisano2385,Ga boleh gitu jadi manusia,1,-,@arindaarashi3823,"Kalau aku gak mau ketemu mantan pacar aku seumur hidup, kareja aku gak mau perasaan masa lalu kembali dan merusak perasaaan saya kepada orang yang bersama saya di masa depan. 
Saya tetap tidak yakin jika saya akan cuek dan tidak peduli pada mantan saya, karena itu saya harap saya tidak pernah lagi bertemu dg nya",_s4AOdH2OUs,ga gitu manusia,Neutral
2024-06-08T11:00:33Z,@lathifarizqiandhary8927,"Ya berarti kamu belum berdamai sama masa lalu, dan kasian pasanganmu kalo kamu emang ga bakal ketemu mantan tapi bilangnya gitu. Sama aja boong, artinya kamu cuma mengubur perasaanmu ke mantan ngga sepenuhnya buat pasanganmu sekarang.

Gue sih jadi pasangan lu ogah.",1,-,@arindaarashi3823,"Kalau aku gak mau ketemu mantan pacar aku seumur hidup, kareja aku gak mau perasaan masa lalu kembali dan merusak perasaaan saya kepada orang yang bersama saya di masa depan. 
Saya tetap tidak yakin jika saya akan cuek dan tidak peduli pada mantan saya, karena itu saya harap saya tidak pernah lagi bertemu dg nya",_s4AOdH2OUs,ya damai kasi pasang kalo emang ga ketemu mantan bilang gitu aja boong kubur asa mantan ngga sepenuh pasang gue sih pasang lu ogah,Neutral
